image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078_cut/json_cut_out
ori image path：/home/u23211510025/process/val_batch12_0531/qc_iteration12/C202403078/C202403078
weightB：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightB/0804_1338/Epoch32.pth
threshold_B:0.97
weightS：/home/u23211510025/process/efficientnet/classify2_iteration/iteration_SNV/iteration4/weightS/0803_1049/Epoch30.pth
threshold_S:0.9
Image:	pred:	prob：	img_type:
0.9927_good_tile_17_54_1.png	normal	0.3537953794002533	Small
0.9909_good_tile_46_40_4.png	normal	0.12088492512702942	Small
0.8617_good_tile_18_28_4.png	normal	0.08809138089418411	Small
0.6459_good_tile_28_26_3.png	normal	0.0674358382821083	Small
0.8234_good_tile_5_25_0.png	normal	0.09516999870538712	Small
0.8861_good_tile_46_52_5.png	normal	0.06836512684822083	Small
0.8982_good_tile_18_50_4.png	normal	0.02577756717801094	Small
0.9984_good_tile_21_52_5.png	normal	0.0270866509526968	Small
0.9983_good_tile_10_48_3.png	normal	0.0073777372017502785	Small
0.9934_good_tile_56_18_0.png	normal	0.01232647243887186	Small
0.9986_good_tile_14_43_1.png	normal	0.02141091786324978	Small
0.9837_good_tile_51_22_8.png	normal	0.003202333115041256	Small
0.9932_good_tile_23_46_7.png	normal	0.17873507738113403	Small
0.6874_good_tile_33_19_4.png	normal	0.003713270416483283	Big
0.9950_good_tile_46_56_1.png	normal	0.5451601147651672	Big
0.9992_good_tile_38_12_2.png	normal	0.19587010145187378	Small
0.9993_good_tile_41_60_4.png	normal	0.057254452258348465	Small
0.9862_good_tile_39_50_3.png	normal	0.02117176353931427	Small
0.9279_good_tile_41_46_3.png	normal	0.331329345703125	Small
0.9995_good_tile_22_36_0.png	normal	0.14966712892055511	Small
0.8473_good_tile_45_57_2.png	normal	0.11033237725496292	Small
0.9972_good_tile_54_36_0.png	normal	0.05773349478840828	Small
0.8317_good_tile_56_25_8.png	normal	0.0023415526375174522	Small
0.9991_good_tile_40_56_2.png	normal	0.024428553879261017	Big
0.9955_good_tile_12_37_4.png	normal	0.1559101790189743	Small
0.9876_good_tile_45_60_0.png	normal	0.035066988319158554	Small
0.6900_good_tile_20_54_12.png	normal	0.3973974287509918	Small
0.9869_good_tile_11_36_2.png	normal	0.359555184841156	Big
0.9951_good_tile_21_49_5.png	normal	0.23009127378463745	Small
0.9966_good_tile_29_30_1.png	normal	0.06583618372678757	Small
0.8556_good_tile_25_53_6.png	normal	0.8538610935211182	Big
0.9192_good_tile_29_29_2.png	normal	0.1792493611574173	Small
0.9948_good_tile_39_11_1.png	normal	0.08064976334571838	Small
0.6765_good_tile_53_41_8.png	normal	0.2265651673078537	Small
0.9991_good_tile_29_22_2.png	normal	0.14696276187896729	Small
0.9996_good_tile_23_41_2.png	normal	0.0025384246837347746	Big
0.5161_good_tile_31_56_10.png	normal	0.8441274166107178	Small
0.9933_good_tile_58_31_4.png	normal	0.01326847355812788	Small
0.9976_good_tile_50_51_3.png	normal	0.016308452934026718	Small
0.9548_good_tile_51_51_7.png	normal	0.1024790033698082	Small
0.9983_good_tile_41_53_3.png	normal	0.0037251245230436325	Small
0.9983_good_tile_51_16_3.png	normal	0.1250791847705841	Small
0.9980_good_tile_38_41_3.png	normal	0.07957717776298523	Small
0.9978_good_tile_50_32_2.png	normal	0.0013749892823398113	Small
0.5915_good_tile_6_38_17.png	normal	0.8982781171798706	Small
0.7918_good_tile_55_25_3.png	normal	0.8393508195877075	Big
0.9882_good_tile_48_42_0.png	normal	0.13361237943172455	Small
0.9890_good_tile_26_37_1.png	normal	0.33108019828796387	Small
0.9990_good_tile_23_26_5.png	normal	0.14653679728507996	Small
0.9540_good_tile_57_39_3.png	normal	0.09057120978832245	Big
